Transaction_ID,Amount,Time,Location,Device,Transaction_Count,Merchant_Category,Account_Age_Days,Class
TXN008130,874.23,02:23,Delhi,Known,3,Food,10,0
TXN008131,763.71,02:17,Pune,Known,4,Electronics,1143,0
TXN008132,1443.73,13:52,Kanpur,Known,5,Shopping,192,0
TXN008133,462.09,11:30,Noida,Known,2,Food,506,0
TXN008134,655.74,22:43,Pune,Known,6,Fuel,168,0
TXN008135,3542.23,18:35,Jhansi,Known,5,Electronics,1120,0
TXN008136,3559.44,15:54,Mumbai,Known,1,Electronics,940,0
TXN008137,597.94,08:26,Noida,Known,3,Electronics,750,0
TXN008138,3660.92,15:51,Noida,Known,2,Fuel,1026,0
TXN008139,2900.27,14:53,Lucknow,Known,3,Bills,962,0
TXN008140,8786.07,06:55,Jhansi,Known,3,Electronics,224,0
TXN008141,3271.93,08:41,Kanpur,Known,2,Travel,839,0
TXN008142,5470.1,22:58,Mumbai,Known,6,Fuel,433,0
TXN008143,2970.46,12:44,Noida,Known,4,Food,381,0
TXN008144,5036.5,11:18,Mumbai,Known,5,Bills,914,0
TXN008145,465.95,19:09,Mumbai,Known,4,Food,1259,0
TXN008146,1584.0,06:12,Lucknow,Known,5,Shopping,668,0
TXN008147,1727.81,05:34,Jhansi,New,2,Entertainment,1394,0
TXN008148,1393.54,23:09,Pune,Known,2,Fuel,563,0
TXN008149,2868.72,19:14,Jhansi,Known,4,Electronics,10,0
TXN008150,3503.93,10:37,Noida,Known,5,Fuel,134,0
TXN008151,2717.35,22:19,Mumbai,Known,3,Shopping,37,0
TXN008152,1494.8,08:40,Jhansi,Known,3,Shopping,872,0
TXN008153,831.33,16:59,Delhi,Known,7,Bills,1510,0
TXN008154,5696.39,00:05,Kanpur,Known,6,Electronics,1192,0
TXN008155,2598.69,16:38,Noida,Known,4,Electronics,1084,0
TXN008156,617.7,04:49,Delhi,Known,4,Food,1389,0
TXN008157,1468.75,05:08,Jaipur,Known,6,Bills,988,0
TXN008158,288.61,19:46,Lucknow,Known,8,Shopping,1182,0
TXN008159,1868.11,04:30,Noida,Known,6,Travel,745,0
TXN008160,1461.54,11:37,Kanpur,Known,1,Shopping,330,0
TXN008161,984.71,22:03,Noida,Known,5,Travel,179,0
TXN008162,9503.09,22:26,Jhansi,Known,3,Travel,536,0
TXN008163,534.63,10:22,Delhi,Known,6,Entertainment,10,0
TXN008164,3779.15,02:09,Jaipur,Known,3,Entertainment,554,0
TXN008165,17882.64,06:45,Noida,Known,5,Food,564,0
TXN008166,5578.49,14:30,Kanpur,Known,6,Bills,1072,0
TXN008167,1741.37,08:52,Noida,Known,4,Electronics,638,0
TXN008168,547.18,17:09,Mumbai,Known,4,Electronics,1235,0
TXN008169,430.68,23:43,Noida,Known,1,Fuel,509,0
TXN008170,1168.43,14:36,Lucknow,Known,4,Electronics,278,0
TXN008171,874.97,14:39,Pune,Known,3,Fuel,1458,0
TXN008172,845.58,12:18,Mumbai,Known,1,Shopping,1191,0
TXN008173,1277.82,04:41,Pune,Known,5,Fuel,760,0
TXN008174,1616.76,13:14,Jaipur,Known,2,Electronics,453,0
TXN008175,2995.94,22:45,Jaipur,New,4,Food,1662,0
TXN008176,490.71,16:26,Noida,Known,2,Travel,718,0
TXN008177,879.35,18:28,Noida,Known,3,Fuel,1072,0
TXN008178,1522.16,20:34,Kanpur,Known,5,Shopping,1336,0
TXN008179,1465.98,09:05,Delhi,Known,5,Fuel,892,0
TXN008180,12379.37,08:22,Kanpur,Known,3,Entertainment,218,0
TXN008181,2297.1,23:12,Kanpur,Known,4,Electronics,628,0
TXN008182,330.72,11:57,Delhi,Known,4,Shopping,491,0
TXN008183,2792.33,17:25,Noida,Known,2,Food,694,0
TXN008184,3192.27,15:00,Delhi,Known,2,Food,842,0
TXN008185,1578.39,02:01,Jhansi,Known,3,Shopping,540,0
TXN008186,503.45,07:54,Kanpur,Known,5,Shopping,551,0
TXN008187,11401.49,07:09,Pune,Known,5,Food,768,0
TXN008188,585.32,04:00,Mumbai,Known,6,Electronics,69,0
TXN008189,3602.39,18:12,Delhi,Known,4,Bills,563,0
TXN008190,2220.74,23:13,Kanpur,New,2,Electronics,820,0
TXN008191,3382.58,23:04,Kanpur,Known,4,Electronics,778,0
TXN008192,10804.77,04:59,Delhi,Known,7,Travel,384,0
TXN008193,3246.27,10:03,Jhansi,New,4,Entertainment,489,0
TXN008194,1001.19,05:43,Jaipur,Known,5,Shopping,68,0
TXN008195,5749.3,01:50,Noida,Known,5,Entertainment,373,0
TXN008196,927.87,14:38,Mumbai,Known,5,Bills,10,0
TXN008197,2137.26,20:07,Mumbai,Known,7,Electronics,598,0
TXN008198,463.04,01:43,Kanpur,New,2,Bills,891,0
TXN008199,608.26,15:19,Noida,Known,7,Entertainment,392,0
TXN008200,1899.79,00:24,Jaipur,Known,6,Entertainment,10,0
TXN008201,2649.25,20:15,Delhi,Known,5,Electronics,1061,0
TXN008202,301.28,01:47,Kanpur,Known,4,Entertainment,788,0
TXN008203,3034.17,10:34,Jaipur,Known,8,Fuel,332,0
TXN008204,761.39,02:09,Delhi,New,4,Food,313,0
TXN008205,6899.57,09:24,Jaipur,Known,7,Food,1076,0
TXN008206,1243.87,10:47,Kanpur,Known,5,Shopping,882,0
TXN008207,553.21,12:56,Noida,Known,6,Fuel,995,0
TXN008208,1949.13,19:56,Lucknow,Known,7,Bills,63,0
TXN008209,687.8,23:08,Pune,Known,5,Food,928,0
TXN008210,6822.18,08:51,Jaipur,Known,8,Shopping,258,0
TXN008211,1801.0,22:33,Delhi,Known,3,Fuel,104,0
TXN008212,1534.99,10:44,Noida,Known,5,Shopping,686,0
TXN008213,3350.73,02:23,Delhi,Known,8,Travel,902,0
TXN008214,626.62,14:39,Mumbai,New,3,Shopping,714,0
TXN008215,464.95,17:15,Kanpur,Known,2,Food,733,0
TXN008216,2763.66,07:31,Jhansi,New,3,Food,209,0
TXN008217,567.3,14:13,Lucknow,Known,4,Travel,10,0
TXN008218,567.1,10:23,Mumbai,Known,2,Food,888,0
TXN008219,4333.52,03:24,Delhi,Known,7,Food,800,0
TXN008220,3123.97,09:51,Mumbai,New,7,Shopping,492,0
TXN008221,482.52,10:37,Delhi,Known,6,Entertainment,509,0
TXN008222,939.6,08:38,Mumbai,Known,2,Travel,739,1
TXN008223,696.89,21:17,Pune,Known,3,Shopping,523,0
TXN008224,11622.26,09:26,Mumbai,Known,4,Travel,995,0
TXN008225,4660.38,15:28,Jaipur,Known,2,Bills,1013,0
TXN008226,1157.08,00:47,Mumbai,Known,3,Bills,662,1
TXN008227,3296.27,07:11,Kanpur,Known,4,Entertainment,604,0
TXN008228,433.35,21:03,Delhi,New,6,Travel,811,0
TXN008229,888.26,21:30,Delhi,New,1,Electronics,10,0
TXN008230,2009.51,23:48,Jhansi,New,4,Fuel,672,0
TXN008231,2893.97,01:44,Mumbai,Known,8,Food,23,0
TXN008232,1624.91,20:48,Lucknow,Known,4,Fuel,876,0
TXN008233,2335.44,06:23,Lucknow,Known,4,Shopping,1079,0
TXN008234,1954.32,00:13,Noida,Known,2,Fuel,10,0
TXN008235,1515.93,02:39,Lucknow,Known,4,Electronics,983,0
TXN008236,1318.95,18:02,Delhi,Known,5,Shopping,655,0
TXN008237,1150.51,14:53,Mumbai,Known,3,Bills,908,0
TXN008238,2296.35,13:42,Kanpur,Known,5,Bills,1117,0
TXN008239,2770.82,21:30,Jaipur,Known,4,Travel,792,0
TXN008240,2216.8,02:11,Delhi,Known,5,Bills,758,0
TXN008241,522.18,01:15,Mumbai,Known,5,Bills,212,0
TXN008242,630.6,22:59,Kanpur,Known,4,Shopping,333,0
TXN008243,2736.32,14:00,Jaipur,Known,3,Travel,1541,0
TXN008244,8440.52,18:00,Delhi,Known,3,Entertainment,1117,0
TXN008245,2112.4,12:20,Pune,New,3,Food,894,0
TXN008246,1168.28,03:13,Noida,New,3,Fuel,297,0
TXN008247,2278.11,12:40,Mumbai,Known,6,Shopping,849,0
TXN008248,545.6,23:02,Noida,Known,3,Shopping,517,0
TXN008249,7114.8,02:47,Kanpur,Known,2,Food,1635,0
TXN008250,2189.58,03:46,Delhi,Known,5,Shopping,1281,0
TXN008251,891.24,08:13,Mumbai,Known,3,Bills,350,0
TXN008252,1510.82,10:34,Mumbai,Known,7,Food,392,0
TXN008253,1035.0,15:40,Mumbai,Known,1,Shopping,605,0
TXN008254,7135.2,03:50,Noida,Known,3,Entertainment,1241,0
TXN008255,1455.62,22:43,Noida,New,1,Food,1162,0
TXN008256,2118.95,03:57,Pune,Known,3,Bills,10,0
TXN008257,3287.74,04:06,Kanpur,Known,2,Entertainment,876,0
TXN008258,826.94,23:36,Lucknow,Known,5,Bills,1188,0
TXN008259,2206.0,09:46,Delhi,Known,3,Bills,610,0
TXN008260,2401.14,13:13,Pune,Known,4,Entertainment,932,0
TXN008261,352.05,10:13,Delhi,Known,5,Shopping,1497,0
TXN008262,2346.95,06:05,Mumbai,Known,3,Entertainment,1285,0
TXN008263,1715.55,12:59,Noida,Known,5,Travel,905,0
TXN008264,2063.19,18:51,Noida,Known,4,Food,842,0
TXN008265,1868.62,00:07,Delhi,Known,2,Bills,685,1
TXN008266,2362.96,21:14,Jhansi,Known,4,Food,935,0
TXN008267,7330.16,04:27,Delhi,Known,5,Food,617,0
TXN008268,521.68,22:53,Noida,New,2,Food,1142,0
TXN008269,1256.75,23:49,Noida,Known,4,Shopping,269,0
TXN008270,3624.57,22:52,Noida,Known,7,Shopping,442,0
TXN008271,2982.49,15:49,Delhi,Known,6,Shopping,531,0
TXN008272,2915.85,21:37,Kanpur,Known,7,Bills,1217,0
TXN008273,32428.66,20:17,Mumbai,Known,6,Bills,1036,0
TXN008274,3430.24,15:36,Kanpur,Known,5,Shopping,828,0
TXN008275,5901.88,21:29,Jaipur,Known,3,Electronics,848,0
TXN008276,1303.9,08:57,Delhi,New,3,Entertainment,10,0
TXN008277,634.59,20:26,Jhansi,New,3,Food,974,0
TXN008278,1294.02,22:45,Delhi,Known,3,Food,235,0
TXN008279,3801.31,15:10,Kanpur,Known,2,Shopping,413,0
TXN008280,2759.24,02:40,Kanpur,Known,6,Shopping,2003,0
TXN008281,2748.9,05:27,Lucknow,Known,6,Food,900,0
TXN008282,1437.24,04:26,Jhansi,Known,2,Bills,751,0
TXN008283,1215.67,12:45,Jaipur,Known,2,Food,596,0
TXN008284,1490.24,10:29,Pune,Known,4,Shopping,1214,0
TXN008285,3851.59,19:03,Jaipur,New,7,Food,232,0
TXN008286,4351.63,06:23,Mumbai,Known,3,Shopping,453,0
TXN008287,625.77,03:57,Jaipur,Known,4,Food,1174,0
TXN008288,4007.82,14:56,Mumbai,New,4,Food,689,0
TXN008289,908.95,03:36,Delhi,Known,8,Fuel,853,0
TXN008290,2945.13,21:38,Lucknow,Known,4,Electronics,435,0
TXN008291,1471.41,01:15,Mumbai,New,4,Shopping,935,0
TXN008292,9317.22,11:46,Noida,New,3,Entertainment,464,0
TXN008293,1160.45,22:35,Delhi,Known,2,Entertainment,12,1
TXN008294,2171.31,13:02,Kanpur,Known,1,Travel,1104,0
TXN008295,3403.18,19:56,Mumbai,Known,5,Food,309,0
TXN008296,719.02,10:51,Mumbai,Known,4,Entertainment,155,0
TXN008297,1667.44,18:04,Pune,Known,3,Shopping,271,0
TXN008298,1360.53,16:25,Kanpur,Known,3,Electronics,711,0
TXN008299,1049.47,12:44,Mumbai,Known,5,Fuel,373,0
TXN008300,1134.37,02:44,Noida,Known,3,Fuel,1465,0
TXN008301,5785.77,23:10,Pune,New,5,Electronics,1154,0
TXN008302,960.13,01:02,Lucknow,Known,3,Travel,737,0
TXN008303,3262.57,08:59,Mumbai,Known,4,Entertainment,299,0
TXN008304,2504.56,15:53,Jaipur,Known,7,Electronics,1092,0
TXN008305,415.18,18:44,Lucknow,Known,6,Fuel,822,0
TXN008306,3104.69,12:39,Mumbai,Known,3,Food,397,0
TXN008307,408.04,09:41,Delhi,Known,6,Travel,792,0
TXN008308,3480.87,09:27,Delhi,Known,7,Food,781,0
TXN008309,1056.79,23:41,Jaipur,Known,2,Shopping,372,0
TXN008310,1815.88,08:18,Jaipur,Known,4,Electronics,106,0
TXN008311,462.45,20:05,Kanpur,Known,5,Fuel,1198,0
TXN008312,2046.82,01:18,Noida,Known,4,Food,997,0
TXN008313,4763.99,15:17,Pune,Known,3,Food,636,0
TXN008314,771.42,16:18,Kanpur,New,3,Food,915,0
TXN008315,951.48,16:28,Noida,Known,4,Shopping,1069,0
TXN008316,2901.24,10:07,Jaipur,Known,3,Food,521,0
TXN008317,2978.4,16:24,Delhi,Known,2,Bills,558,0
TXN008318,139.72,10:27,Delhi,Known,5,Bills,1429,0
TXN008319,14938.82,14:11,Noida,Known,4,Shopping,421,0
TXN008320,3135.43,21:27,Noida,Known,4,Travel,1486,0
TXN008321,3741.74,16:40,Mumbai,New,2,Electronics,2104,0
TXN008322,1548.16,17:24,Mumbai,Known,4,Food,810,0
TXN008323,256.57,23:00,Noida,New,5,Fuel,10,0
TXN008324,3655.54,05:42,Kanpur,Known,4,Fuel,657,0
TXN008325,994.36,14:34,Pune,Known,2,Bills,731,0
TXN008326,3186.47,15:25,Pune,Known,5,Shopping,665,0
TXN008327,1430.53,16:01,Kanpur,New,5,Food,1247,0
TXN008328,2311.11,03:05,Noida,Known,7,Entertainment,496,0
TXN008329,797.75,18:04,Jhansi,Known,6,Entertainment,889,0
TXN008330,4461.1,04:51,Delhi,Known,3,Shopping,867,0
TXN008331,516.85,09:18,Lucknow,Known,2,Food,881,0
TXN008332,19022.73,17:25,Lucknow,Known,4,Fuel,305,0
TXN008333,18871.12,06:41,Pune,Known,3,Shopping,1090,0
TXN008334,9995.36,03:39,Pune,Known,4,Bills,276,0
TXN008335,6869.14,16:03,Delhi,Known,6,Food,865,0
TXN008336,1647.09,06:55,Pune,Known,5,Electronics,912,0
TXN008337,6126.73,19:15,Jhansi,Known,2,Shopping,280,0
TXN008338,1627.1,21:46,Delhi,Known,5,Fuel,247,0
TXN008339,352.25,08:49,Lucknow,Known,3,Fuel,551,0
TXN008340,8724.61,17:32,Pune,Known,2,Entertainment,1168,0
TXN008341,5888.8,05:09,Lucknow,New,4,Shopping,878,0
TXN008342,1741.73,22:32,Noida,Known,5,Food,1139,0
TXN008343,497.25,05:14,Kanpur,Known,4,Entertainment,1172,0
TXN008344,972.66,21:50,Jhansi,Known,6,Travel,1014,0
TXN008345,265.96,18:45,Kanpur,Known,6,Entertainment,684,0
TXN008346,4855.55,07:49,Kanpur,Known,4,Bills,10,0
TXN008347,334.31,19:49,Jaipur,New,2,Electronics,987,0
TXN008348,2432.6,15:10,Lucknow,Known,3,Food,1684,0
TXN008349,742.23,16:01,Mumbai,Known,4,Shopping,388,0
TXN008350,402.42,09:37,Lucknow,Known,5,Fuel,683,0
TXN008351,2311.88,05:36,Noida,New,3,Fuel,1446,0
TXN008352,1267.82,16:51,Kanpur,Known,4,Shopping,922,0
TXN008353,4340.05,01:38,Noida,Known,5,Fuel,898,0
TXN008354,475.59,08:48,Mumbai,Known,6,Food,524,0
TXN008355,812.7,03:20,Jhansi,Known,8,Food,819,0
TXN008356,146.72,00:07,Pune,Known,5,Food,783,0
TXN008357,181.63,00:02,Kanpur,New,6,Food,872,0
TXN008358,11892.27,02:26,Jhansi,Known,4,Food,217,0
TXN008359,16047.69,22:00,Noida,Known,3,Fuel,1713,0
TXN008360,1984.07,18:31,Noida,New,2,Entertainment,707,0
TXN008361,757.88,23:24,Lucknow,Known,5,Entertainment,278,0
TXN008362,1315.76,02:15,Jhansi,Known,7,Shopping,404,0
TXN008363,4504.33,23:35,Lucknow,Known,5,Bills,235,0
TXN008364,1048.83,14:40,Lucknow,Known,3,Food,593,0
TXN008365,2310.13,19:02,Kanpur,Known,4,Travel,564,0
TXN008366,1776.05,20:28,Lucknow,Known,7,Travel,1113,0
TXN008367,990.58,06:56,Delhi,Known,3,Shopping,163,0
TXN008368,1035.91,17:17,Noida,Known,5,Food,117,0
TXN008369,2449.23,15:46,Jhansi,Known,6,Shopping,10,0
TXN008370,645.36,09:20,Delhi,Known,5,Food,852,0
TXN008371,2892.45,11:16,Mumbai,Known,4,Bills,984,0
TXN008372,1097.05,05:51,Jhansi,Known,3,Entertainment,10,0
TXN008373,2057.56,04:21,Kanpur,Known,4,Food,875,0
TXN008374,7697.9,22:51,Noida,Known,4,Bills,400,0
TXN008375,1508.6,17:39,Kanpur,Known,7,Bills,1135,0
TXN008376,4728.37,13:48,Pune,Known,1,Shopping,1507,0
TXN008377,274.21,16:48,Delhi,Known,6,Fuel,10,0
TXN008378,1098.46,09:54,Jhansi,Known,5,Shopping,456,0
TXN008379,1853.1,05:33,Lucknow,Known,2,Food,1132,0
TXN008380,13562.16,22:57,Mumbai,Known,3,Travel,1135,0
TXN008381,229.89,23:03,Jaipur,New,5,Shopping,637,0
TXN008382,1627.05,05:29,Pune,Known,2,Bills,1088,0
TXN008383,8308.76,19:23,Mumbai,New,4,Entertainment,898,0
TXN008384,789.4,10:05,Delhi,Known,3,Food,1112,0
TXN008385,1439.51,16:52,Pune,Known,1,Food,1141,0
TXN008386,2550.05,02:48,Delhi,Known,5,Food,647,0
TXN008387,2184.79,11:44,Jaipur,Known,2,Electronics,1051,0
TXN008388,9317.05,02:38,Mumbai,Known,4,Shopping,653,0
TXN008389,2882.58,19:36,Lucknow,Known,3,Fuel,1067,0
TXN008390,7256.87,09:22,Delhi,Known,4,Electronics,388,0
TXN008391,1233.4,06:41,Kanpur,Known,4,Food,887,0
TXN008392,827.15,16:58,Mumbai,Known,4,Fuel,878,0
TXN008393,1420.17,22:15,Lucknow,Known,4,Shopping,1098,0
TXN008394,532.98,08:20,Jaipur,New,3,Fuel,652,0
TXN008395,2990.6,17:06,Mumbai,Known,4,Bills,304,0
TXN008396,1200.35,16:54,Jhansi,Known,5,Food,668,0
TXN008397,889.06,11:31,Mumbai,Known,3,Travel,91,0
TXN008398,3038.54,19:35,Jhansi,Known,5,Entertainment,523,0
TXN008399,541.66,03:15,Mumbai,Known,4,Food,39,0
TXN008400,4042.3,21:02,Noida,Known,1,Travel,732,0
TXN008401,1089.3,09:48,Noida,Known,5,Food,1160,0
TXN008402,6078.99,01:51,Pune,Known,7,Electronics,1096,0
TXN008403,1191.74,23:20,Jaipur,Known,2,Fuel,10,0
TXN008404,3494.85,18:45,Mumbai,Known,4,Bills,805,0
TXN008405,2173.47,19:34,Delhi,Known,6,Entertainment,1753,0
TXN008406,3930.96,03:38,Delhi,Known,1,Bills,465,1
TXN008407,2020.27,18:10,Noida,Known,4,Bills,897,0
TXN008408,313.87,16:36,Mumbai,Known,1,Food,1209,0
TXN008409,5191.49,21:09,Pune,Known,1,Fuel,72,0
TXN008410,1641.68,08:13,Jaipur,Known,3,Fuel,855,0
TXN008411,4123.81,22:21,Delhi,Known,3,Food,1101,0
TXN008412,3715.62,16:12,Mumbai,Known,5,Shopping,561,0
TXN008413,799.18,06:54,Kanpur,Known,5,Shopping,84,0
TXN008414,688.84,05:01,Lucknow,Known,4,Fuel,1230,0
TXN008415,3581.96,21:54,Lucknow,Known,7,Travel,10,0
TXN008416,1309.15,15:09,Mumbai,New,4,Entertainment,10,0
TXN008417,4811.64,02:52,Pune,Known,6,Food,99,0
TXN008418,1492.83,03:20,Noida,Known,2,Travel,524,0
TXN008419,5271.77,19:55,Delhi,Known,4,Food,37,0
TXN008420,2807.39,04:32,Delhi,New,5,Bills,193,0
TXN008421,2435.52,05:29,Noida,Known,3,Shopping,402,0
TXN008422,1215.4,14:07,Delhi,Known,3,Shopping,1257,0
TXN008423,2297.53,20:26,Pune,New,5,Shopping,892,0
TXN008424,6298.31,08:33,Kanpur,Known,1,Food,796,0
TXN008425,1700.39,15:59,Jaipur,Known,4,Food,1396,0
TXN008426,3144.08,16:15,Noida,Known,2,Shopping,1420,0
TXN008427,1889.79,14:04,Pune,Known,4,Food,301,0
TXN008428,2051.6,16:15,Noida,Known,3,Electronics,274,0
TXN008429,10994.2,05:14,Kanpur,Known,4,Food,428,0
TXN008430,6357.3,14:56,Delhi,Known,4,Travel,808,0
TXN008431,1956.51,00:09,Noida,Known,3,Food,1293,0
TXN008432,2254.58,17:59,Jhansi,Known,6,Shopping,244,0
TXN008433,861.42,19:06,Lucknow,Known,7,Bills,665,0
TXN008434,1501.05,19:48,Kanpur,New,1,Entertainment,643,1
TXN008435,2490.93,00:24,Mumbai,Known,1,Shopping,1317,0
TXN008436,4397.04,21:03,Lucknow,Known,2,Electronics,1081,0
TXN008437,3952.98,10:36,Delhi,Known,7,Electronics,252,0
TXN008438,561.62,01:43,Lucknow,New,5,Shopping,1050,0
TXN008439,5020.95,12:50,Kanpur,Known,5,Shopping,575,0
TXN008440,1639.8,13:10,Pune,New,4,Fuel,817,0
TXN008441,638.55,09:37,Kanpur,Known,5,Shopping,155,0
TXN008442,7322.78,17:34,Jaipur,Known,2,Electronics,10,0
TXN008443,8366.45,13:26,Jaipur,Known,3,Shopping,571,0
TXN008444,2374.34,05:53,Delhi,Known,6,Fuel,277,0
TXN008445,3788.69,14:25,Jhansi,Known,2,Bills,617,0
TXN008446,4029.36,06:22,Mumbai,Known,7,Food,413,0
TXN008447,7793.95,02:31,Pune,Known,5,Travel,720,0
TXN008448,3866.15,06:55,Kanpur,Known,8,Food,804,0
TXN008449,446.51,21:52,Delhi,Known,5,Food,1011,0
TXN008450,14851.26,13:42,Mumbai,Known,3,Shopping,1006,0
TXN008451,5510.89,07:04,Noida,Known,6,Food,1260,0
TXN008452,1054.2,08:18,Delhi,Known,4,Entertainment,742,0
TXN008453,610.6,20:00,Lucknow,Known,3,Fuel,170,0
TXN008454,3058.24,15:05,Pune,Known,5,Fuel,1126,0
TXN008455,1343.95,18:49,Delhi,Known,6,Food,819,0
TXN008456,2545.38,14:48,Noida,Known,2,Bills,1034,0
TXN008457,3928.92,23:06,Noida,Known,5,Shopping,1052,1
TXN008458,993.05,15:27,Mumbai,Known,2,Shopping,584,0
TXN008459,557.59,09:16,Delhi,Known,4,Bills,577,0
TXN008460,2699.04,06:04,Delhi,Known,5,Fuel,1559,0
TXN008461,1028.12,01:22,Jaipur,Known,7,Fuel,141,0
TXN008462,2098.43,18:06,Noida,Known,5,Entertainment,503,0
TXN008463,439.24,22:44,Lucknow,Known,7,Shopping,1069,0
TXN008464,1381.26,15:58,Pune,Known,6,Shopping,617,0
TXN008465,3813.27,11:25,Delhi,Known,7,Shopping,456,0
TXN008466,3400.82,03:14,Delhi,Known,5,Food,1044,0
TXN008467,786.64,15:29,Mumbai,Known,3,Bills,1284,0
TXN008468,527.88,04:57,Noida,Known,2,Shopping,775,0
TXN008469,1830.04,14:09,Lucknow,Known,4,Food,37,0
TXN008470,3244.21,07:40,Jhansi,New,3,Bills,751,0
TXN008471,2754.46,20:05,Mumbai,New,4,Entertainment,876,0
TXN008472,1051.29,22:18,Noida,Known,4,Bills,263,0
TXN008473,2460.84,05:26,Pune,Known,2,Shopping,1351,0
TXN008474,8716.87,07:23,Lucknow,Known,2,Food,934,0
TXN008475,2232.65,22:10,Mumbai,Known,4,Bills,282,0
TXN008476,324.0,00:46,Jhansi,Known,5,Fuel,942,0
TXN008477,2228.1,12:40,Mumbai,Known,5,Food,934,0
TXN008478,15393.44,03:26,Delhi,New,2,Entertainment,436,0
TXN008479,465.81,10:25,Jhansi,Known,3,Travel,160,0
TXN008480,1857.07,00:04,Kanpur,New,5,Travel,577,0
TXN008481,1419.26,03:39,Pune,New,4,Shopping,429,1
TXN008482,1990.66,09:13,Mumbai,Known,5,Food,813,0
TXN008483,2207.26,01:18,Mumbai,Known,2,Travel,581,0
TXN008484,5958.13,19:51,Jhansi,Known,4,Electronics,912,0
TXN008485,1967.59,13:38,Noida,Known,4,Food,800,0
TXN008486,6882.0,10:41,Lucknow,New,4,Food,1025,0
TXN008487,1590.82,11:15,Lucknow,New,3,Bills,954,0
TXN008488,1246.25,20:30,Delhi,Known,4,Entertainment,1131,0
TXN008489,891.49,20:00,Kanpur,Known,2,Food,327,0
TXN008490,267.09,01:14,Jaipur,Known,3,Shopping,1154,0
TXN008491,2404.54,16:48,Delhi,Known,4,Fuel,1535,0
TXN008492,15556.63,11:28,Kanpur,Known,4,Fuel,1226,0
TXN008493,2912.27,18:38,Delhi,Known,7,Shopping,63,0
TXN008494,3701.99,18:47,Mumbai,Known,3,Shopping,1407,0
TXN008495,1166.61,16:56,Noida,Known,6,Entertainment,1032,0
TXN008496,1392.69,16:04,Kanpur,Known,4,Food,1138,0
TXN008497,5061.49,05:34,Delhi,Known,3,Bills,355,0
TXN008498,14833.9,20:59,Lucknow,Known,2,Shopping,79,0
TXN008499,8585.99,16:11,Delhi,Known,4,Food,1332,0
TXN008500,4192.48,06:51,Lucknow,Known,3,Bills,495,0
TXN008501,1867.68,05:34,Noida,Known,1,Entertainment,343,0
TXN008502,2243.4,12:19,Mumbai,New,6,Bills,29,0
TXN008503,815.96,08:46,Lucknow,Known,5,Fuel,10,0
TXN008504,393.45,16:52,Kanpur,Known,6,Fuel,700,0
TXN008505,551.37,09:08,Pune,Known,2,Shopping,1089,0
TXN008506,1896.63,04:40,Delhi,Known,1,Shopping,827,0
TXN008507,1324.71,09:56,Kanpur,Known,8,Bills,639,0
TXN008508,384.76,19:39,Delhi,Known,2,Travel,1273,0
TXN008509,1730.82,19:32,Delhi,New,3,Electronics,1332,0
TXN008510,1288.44,07:08,Mumbai,Known,7,Fuel,306,0
TXN008511,525.34,19:27,Noida,Known,6,Shopping,780,0
TXN008512,1220.3,02:54,Delhi,Known,4,Entertainment,753,0
TXN008513,1285.04,23:47,Jaipur,Known,2,Shopping,568,0
TXN008514,942.06,18:27,Lucknow,Known,4,Food,896,0
TXN008515,4762.58,00:18,Pune,Known,3,Food,1326,0
TXN008516,244.08,16:48,Mumbai,New,1,Entertainment,10,0
TXN008517,223.73,11:58,Mumbai,Known,6,Shopping,798,0
TXN008518,1806.22,21:17,Noida,Known,3,Entertainment,762,0
TXN008519,1991.17,05:48,Lucknow,Known,13,Food,597,0
TXN008520,2751.68,21:18,Kanpur,Known,3,Food,1022,0
TXN008521,1022.11,20:49,Pune,Known,2,Bills,587,0
TXN008522,686.58,06:57,Jhansi,Known,3,Shopping,394,0
TXN008523,1786.23,10:39,Pune,Known,8,Fuel,1034,0
TXN008524,1132.16,15:29,Delhi,New,5,Travel,168,0
TXN008525,9174.35,05:18,Jhansi,Known,2,Fuel,406,0
TXN008526,1280.62,23:03,Jhansi,Known,6,Travel,345,0
TXN008527,1702.24,04:03,Jhansi,Known,2,Fuel,1413,0
TXN008528,24215.08,05:50,Jhansi,Known,9,Travel,761,0
TXN008529,1467.1,12:39,Noida,Known,4,Shopping,118,0
TXN008530,3227.64,11:13,Pune,Known,3,Fuel,806,0
TXN008531,3548.1,01:33,Mumbai,Known,6,Food,226,0
TXN008532,3879.7,21:52,Delhi,Known,2,Shopping,819,0
TXN008533,2439.39,05:38,Delhi,Known,7,Food,137,0
TXN008534,2206.31,02:54,Delhi,Known,4,Bills,56,0
TXN008535,1999.98,12:07,Jhansi,New,3,Fuel,999,0
TXN008536,983.14,22:04,Lucknow,Known,3,Food,435,0
TXN008537,2533.45,00:39,Lucknow,Known,6,Bills,1228,0
TXN008538,15147.94,11:34,Jaipur,New,5,Shopping,10,0
TXN008539,6417.33,21:41,Jaipur,Known,1,Food,942,0
TXN008540,2476.63,21:58,Kanpur,Known,3,Food,493,0
TXN008541,4421.19,04:06,Lucknow,Known,4,Travel,1008,0
TXN008542,722.64,14:55,Mumbai,New,3,Food,523,0
TXN008543,1369.23,20:03,Lucknow,Known,8,Fuel,956,0
TXN008544,4869.68,16:31,Lucknow,New,6,Bills,583,0
